id_transacao,data_da_venda,nome_produto,categoria_prod,qtd_vendida,preco_unitario,uf_cliente,id_cliente,forma_pagamento
TRN-23707,09/03/2026,Monitor 24,ND,6,758.25, PE ,7706,Pix
TRN-35817,06.06.26,  Smartphone Y ,Eletronicos,12,BRL 2165.26,PE-,1876,CC
TRN-30085,06/04/2026,Sm@rtphon3 Y,Eletronicos,7,BRL 1917.92,RS,ID-7070,PIX
TRN-46152,2026/05/27 00:00:00,MONITOR 24,,13,"R$ 872,56",RJ,6685,Pix
TRN-11522,06-09-2026,Sm@rtphon3 Y,Eletronicos,,"R$ 1.997,75",RS,8108,Boleto Bancario
TRN-18781,01-23-2026,Smartphone Y,Eletronicos,15,2143.7052943271847,CE,8291,Boleto Bancario
TRN-36880,N/A,Fone de Ouvido,ND,7,"R$ 170,48", RS ,8772,Boleto Bancario
TRN-34740,2026-04-29,Smartphone Y,Eletronicos,1,1933.68,PE,7578,Cartao de Credito
TRN-32039,27.02.26,TECLADO MECANICO,Perifericos,-7,"242,60",GO,4571,BOLETO BANCARIO
TRN-18871,26.02.26,  Smartphone Y ,Eletronicos,6,"R$ 2.228,86",SP,5610,Pix
TRN-40201,29.05.26,notebook x,Eletronicos,-11,"R$ 3.702,80",MG,5284,Cartao de Credito
TRN-12684,06.02.26,Notebook X,,5,BRL 3262.98,CE-,2275,Cartao de Credito
TRN-26929,01-25-2026,Smartphone Y,Eletronicos,15,2285.46,PE,4136,Boleto Bancario
TRN-4803,2026-01-09,  Notebook X ,Eletronicos,11,"3849,35",mg,3694,Cartao de Credito
TRN-6712,15/01/2026,mouse sem fio,ND,4,111.08,pr,6795,Cartao de Credito
TRN-42131,26/04/2026,NOTEBOOK X,eletronicos,2,"R$ 3.509,37",BA,8631,Boleto Bancario
TRN-13045,06-20-2026,Tablet Z,eletronicos,2,"1256,85",RS,4008,Pix
TRN-9300,10.01.26,Tablet Z,Eletronicos,5,1169.85,RS,5347,Boleto Bancario
TRN-2174,2026-04-19,Tablet Z,Eletronicos,7,"R$ 1.276,46",SP,6792,
TRN-16547,2026/05/07 00:00:00,Fone de Ouvido,Audio,4,BRL 192.98, RS ,7566,Boleto Bancario
TRN-24907,N/A,Monitor 24,Perifericos,14,733.49,GO,9273,pix
TRN-3155,06-06-2026,Monitor 24,Perifericos,6,"R$ 873,49",SC,3548,Boleto Bancario
TRN-33750,2026-04-13,Tablet Z,Eletronicos,9,"1243,71",GO-,3933,Cartao de Credito
TRN-12533,10.01.26,Monitor 24,ND,9,sem preco,sp,1039,Boleto Bancario
TRN-13556,13.05.26,Tablet Z,Eletronicos,12,BRL 1165.52,MG,9222,Cartao de Credito
35245,01-15-2026,Notebook X,Eletronicos,4,3291.35,GO,2541,Pix
TRN-13251,2026/02/28 00:00:00,Not3book X,eletronicos,14,"R$ 3.548,47",SC,2714,Cartao de Credito
TRN-34763,05-30-2026,fone de ouvido,ND,15,189.66,BA,3410,Cartao de Credito
TRN-2611,2026/05/25 00:00:00,Teclado Mecanico,Perifericos,2,sem preco,BA,8678,Boleto Bancario
TRN-2583,09.02.26,TECLADO MECANICO,Perifericos,1,257.24,RS,2245,Cartao de Credito
TRN-31191,01-21-2026,  Notebook X ,Eletronicos,7,3818.49,CE,7396,Boleto Bancario
TRN-3622,06-02-2026,SMARTPHONE Y,Eletronicos,13,2124.762434664346,PE,3464,Boleto Bancario
TRN-20721,30/01/2026,TABLET Z,Eletronicos,11,sem preco,PR,6706,Cartao de Credito
TRN-11269,20.05.26,Teclado Mecanico,Perifericos,8,"R$ 245,82",PR,6308,Cartao de Credito
TRN-20967,2026/03/08 00:00:00,Monitor 24,Perifericos,11,BRL 809.95,GO,5987,pix
TRN-46013,2026/03/01 00:00:00,Smartphone Y,eletronicos,-11,"R$ 2.026,66",PR,2666,Cartao de Credito
TRN-23198,05-26-2026,Fone de Ouvido,Audio,10,"R$ 195,46",RJ,3885,Boleto Bancario
TRN-14828,19.03.26,Monitor 24,,14,"771,42",BA,9192,Pix
TRN-10487,20.02.26,,Eletronicos,7.0,sem preco,RJ-,1590,Pix
TRN-22762,28.03.26,Mouse Sem Fio,Perifericos,10,112.48,BA,3917,Cartao de Credito
TRN-18243,08.01.26,tablet z,Eletronicos,10,1166.854050833379,PE-,8238,pix
TRN-22432,01-30-2026,MOUSE SEM FIO,ND,6,124.11,BA,2746 ,Pix
TRN-27017,N/A,  Teclado Mecanico ,Perifericos,2,BRL 236.53,MG,9332,Cartao de Credito
TRN-45726,2026/04/24 00:00:00,Fone de Ouvido,,12,"168,02",SP,5499,
TRN-25842,03-23-2026,Monitor 24,Perifericos,2,"R$ 807,68",RS-,ID-3819,Boleto Bancario
TRN-25819,02.02.26,Notebook X,ND,1,3464.83,CE,6654,
TRN-17714,2026-05-25,Monitor 24,Perifericos,1,BRL 831.24,PE,9326,Cartao de Credito
TRN-45081,2026-06-27,Fone de Ouvido,,7,sem preco,Rio de Janeiro,5769,PIX
TRN-40156,2026-04-06,Smartphone Y,,5,sem preco,PR,ID-1376,Cartao de Credito
TRN-6275,N/A,,ND,8,"R$ 169,31",MG-,ID-7693,boleto bancario
TRN-306,05.05.26,Smartphone Y,Eletronicos,9,"2208,87",PE,4539,
TRN-10413,04-24-2026,Monitor 24,Perifericos,2,BRL 764.21, SP ,9627,Cartao de Credito
TRN-46250,03-23-2026,NOTEBOOK X,ND,4 pcs,3718.5058146808215,BA,5095,Pix
TRN-20929,2026/04/08 00:00:00,Mouse Sem Fio,,5,125.63,CE,8910 ,Pix
TRN-2148,2026/02/26 00:00:00,Mous3 S3m Fio,Perifericos,13,BRL 116.03,PR,4806,Cartao de Credito
TRN-45998,11.06.26,Mouse Sem Fio,Perifericos,8,129.06,RS,6780,Pix
TRN-31452,03.01.26,Mouse Sem Fio,,7,111.04989898288287,GO,4987 ,Cartao de Credito
TRN-14659,21.06.26,Notebook X,Eletronicos,13,"R$ 3.763,33",pe,4350,boleto bancario
TRN-32795,2026/01/15 00:00:00,Mouse Sem Fio,Perifericos,13,sem preco,RJ,6878,Pix
TRN-47648,22/03/2026,Fone de Ouvido,Audio,3,"R$ 166,33",MG,7827,BOLETO BANCARIO
TRN-40692,23.05.26,,Perifericos,13,sem preco,MG,5067,boleto bancario
TRN-1365,08.02.26,Notebook X,eletronicos,5,BRL 3832.99,CE,6520,boleto bancario
TRN-21835,04-07-2026,Tablet Z,Eletronicos,15,"1220,21",BA,3046,Boleto Bancario
38212,2026-04-04,Mouse Sem Fio,Perifericos,11,117.81,PE,1486,Pix
TRN-25737,19.01.26,Monitor 24,Perifericos,2,BRL 856.92,RJ,3126,boleto bancario
TRN-27801,10.04.26,MOUSE SEM FIO,perifericos,3.0,"129,26",PE,ID-8380,Cartao de Credito
19587,2026/04/08 00:00:00,Not3book X,Eletronicos,11,3735.7017882015234,go,3848,Pix
TRN-5061,12.05.26,Mouse Sem Fio,Perifericos,8,"R$ 108,12",RS,2389,Boleto Bancario
TRN-47519,28/01/2026,Tablet Z,Eletronicos,2,"R$ 1.177,71",SC,ID-3569,PIX
TRN-37323,27.06.26,Teclado Mecanico,perifericos,10,245.83,PR-,8483,CARTAO DE CREDITO
35114,26/05/2026,Mouse Sem Fio,perifericos,7,114.67,SC,4129,Pix
TRN-25259,27.05.26,MOUSE SEM FIO,Perifericos,9.0,"R$ 109,92", PE ,5298,boleto bancario
TRN-48489,2026/03/11 00:00:00,Mouse Sem Fio,perifericos,11,"116,85",SC,1168,Boleto Bancario
TRN-14678,2026-02-25,Notebook X,Eletronicos,15,sem preco,pr,3799,Boleto Bancario
TRN-38151,2026-05-24,  Fone de Ouvido ,ND,6,"R$ 173,74",GO,9073,Pix
TRN-40508,04/03/2026,Smartphone Y,Eletronicos,4,"R$ 1.973,84", BA ,6032,boleto bancario
TRN-38036,2026/05/31 00:00:00,Teclado Mecanico,Perifericos,6,"R$ 235,72",BA,1960,Boleto Bancario
TRN-28588,29.04.26,smartphone y,eletronicos,3,BRL 1951.59,MG,6572,
TRN-11487,2026-02-17,Smartphone Y,Eletronicos,14,1910.96,SC,8240,Cartao de Credito
16802,11.01.26,Sm@rtphon3 Y,Eletronicos,1.0,"2087,51", PE ,2538,Boleto Bancario
TRN-40017,2026/03/17 00:00:00,Mouse Sem Fio,Perifericos,10,124.83768218925027,RJ-,6304,pix
TRN-31794,18/03/2026,Teclado Mecanico,Perifericos,4,"244,91",RJ-,2202,Boleto Bancario
TRN-29124,04-13-2026,notebook x,Eletronicos,1,BRL 3786.47,GO-,3790,boleto bancario
TRN-4983,06-30-2026,Teclado Mecanico,Perifericos,15.0,"228,43",CE,9701,Cartao de Credito
TRN-8485,02-28-2026,,Eletronicos,7,BRL 1983.27,sc,9867,Cartao de Credito
TRN-39492,04.06.26,monitor 24,perifericos,2,BRL 765.39,GO,3114,Boleto Bancario
TRN-18915,2026-02-07,,ND,12.0,sem preco,BA,9794,Pix
TRN-36065,17.02.26,Mouse Sem Fio,Perifericos,-4,sem preco,RS,5845,cartao de credito
TRN-35351,01-29-2026,Not3book X,Eletronicos,14,3403.2831171242997, PE ,7563,Cartao de Credito
TRN-20547,04/01/2026,Smartphone Y,,11,"R$ 2.128,98",RS-,2249,Boleto Bancario
TRN-13046,2026-05-28,Tablet Z,Eletronicos,-9,"1291,85",MG-,9476,boleto bancario
TRN-48598,05-06-2026,Smartphone Y,,11,"R$ 1.973,11",PR,3429,Boleto Bancario
TRN-43956,04-02-2026,Fone de Ouvido,Audio,3,BRL 184.70,MG,3955,Pix
TRN-32820,2026-04-02,T3cl@do M3c@nico,Perifericos,4,BRL 225.69,sc,2884,pix
TRN-47933,2026-05-10,fone de ouvido,Audio,11.0,174.99,sp,7083,Pix
TRN-5693,06-19-2026,T3cl@do M3c@nico,Perifericos,12,256.03,Sao Paulo,4067,Pix
TRN-24133,16.04.26,Tablet Z,Eletronicos,4,"R$ 1.151,29",SC,7355,Cartao de Credito
TRN-36572,2026-01-30,Mouse Sem Fio,Perifericos,13,sem preco,ce,9147,
TRN-25644,08.02.26,teclado mecanico,Perifericos,2,BRL 266.14,CE,4516,Pix
TRN-5699,2026-05-24,  Mouse Sem Fio ,,10,"R$ 127,70",Minas Gerais,6544,Boleto Bancario
TRN-22166,04-22-2026,TECLADO MECANICO,Perifericos,15,BRL 245.83,CE,ID-9099,Boleto Bancario
TRN-40934,06-04-2026,,Perifericos,2,BRL 760.83,SP,6649,boleto bancario
TRN-47877,05-03-2026,Teclado Mecanico,Perifericos,13,237.50601344629732,RS,8518,CC
TRN-5105,2026/01/24 00:00:00,TECLADO MECANICO,Perifericos,15,261.91,PR,2246,Pix
TRN-5485,05/01/2026,Tablet Z,Eletronicos,,sem preco,RJ,1247,Pix
TRN-17302,03-15-2026,Not3book X,eletronicos,1,BRL 3849.03,GO,6973,Cartao de Credito
TRN-4569,09/02/2026,Monitor 24,Perifericos,,873.97,CE,2263,Pix
TRN-21447,03-25-2026,Notebook X,,10,3182.9130287257576, PE ,5373,pix
TRN-25983,02-15-2026,Fone de Ouvido,audio,8,"193,02",CE,9548,
TRN-1091,13.06.26,Fone de Ouvido,Audio,10,"R$ 176,21",BA,5603,PIX
TRN-11000,15/04/2026,Sm@rtphon3 Y,Eletronicos,13,BRL 2251.57,CE,3118,Pix
TRN-40026,25.04.26,Monitor 24,Perifericos,4,"R$ 869,12",RJ,5613,Cartao de Credito
45301,2026-03-26,  Teclado Mecanico ,Perifericos,14.0,"R$ 227,29",PR,5599,Cartao de Credito
TRN-32337,06.05.26,Smartphone Y,Eletronicos,14,BRL 2254.62,RS,4497,boleto bancario
TRN-7292,N/A,teclado mecanico,Perifericos,14,"257,10",SC,2832,Boleto Bancario
TRN-20226,15/04/2026,Teclado Mecanico,Perifericos,15,BRL 230.13,SP,9394,Boleto Bancario
TRN-38914,2026-05-09,Teclado Mecanico,Perifericos,1,"235,11",MG,6363,Cartao de Credito
TRN-41550,N/A,Smartphone Y,ND,15,"1948,83",PE-,3891,Boleto Bancario
TRN-5764,14/06/2026,,Perifericos,15,BRL 239.07,RS,7179,boleto bancario
TRN-28440,01-30-2026,,ND,13,sem preco,RJ,6415,Cartao de Credito
TRN-5102,01/01/2026,Monitor 24,Perifericos,9,sem preco,SP,6153,Cartao de Credito
TRN-27895,2026/01/02 00:00:00,,Perifericos,2,114.63716719813792,ba,5552,
TRN-25284,08.05.26,Smartphone Y,Eletronicos,15,"R$ 2.307,60",MG,5968,Cartao de Credito
TRN-5137,2026/01/09 00:00:00,Teclado Mecanico,ND,3,BRL 260.54,MG-,8509,Cartao de Credito
TRN-48755,2026-04-30,Mouse Sem Fio,Perifericos,7,"R$ 114,13",SP,9825,Boleto Bancario
TRN-46459,03.06.26,Teclado Mecanico,Perifericos,14,"R$ 249,42",PE,2100,Cartao de Credito
TRN-32299,05-02-2026,Fone de Ouvido,ND,9,"177,62",Minas Gerais,1334,Cartao de Credito
TRN-34496,27/02/2026,,ND,12 pcs,"R$ 184,65",SC,8103,Pix
TRN-15415,2026/06/10 00:00:00,Monitor 24,ND,1,791.88,GO,ID-8679,Pix
TRN-35311,2026-03-05,Fone de Ouvido,Audio,13,"R$ 174,69",CE,1104,PIX
TRN-29909,08.04.26,Mouse Sem Fio,Perifericos,9,sem preco,RS,5179,cartao de credito
TRN-11712,04.03.26,Monitor 24,Perifericos,8,BRL 802.88,SP,6514,Boleto Bancario
TRN-41611,2026/05/01 00:00:00,Smartphone Y,Eletronicos,5,"R$ 2.053,95",PR,1371 ,Cartao de Credito
TRN-21164,26.02.26,Notebook X,Eletronicos,10,3782.0641572255336,GO,ID-7578,Pix
TRN-34491,2026-02-23,NOTEBOOK X,Eletronicos,5,"R$ 3.784,57",PR,8925,Boleto Bancario
17990,10/02/2026,  Tablet Z ,Eletronicos,3,"R$ 1.253,86",RS,8749,CC
TRN-35389,02-18-2026,,Perifericos,5,BRL 131.76, CE ,3667,Pix
TRN-37592,N/A,,Eletronicos,4,"R$ 1.229,97", SC ,ID-4157,CARTAO DE CREDITO
TRN-16944,N/A,Notebook X,Eletronicos,7,"R$ 3.478,05",RS,7944,Boleto Bancario
TRN-41068,2026-02-19,Smartphone Y,eletronicos,11,1968.69,Sao Paulo,2809,CC
TRN-43374,18/01/2026,Sm@rtphon3 Y,Eletronicos,-15,"1970,04",RS-,6007,boleto bancario
TRN-48172,02-11-2026,Fone de Ouvido,Audio,6,"190,63",RS-,8298,
TRN-46754,2026-04-20,MOUSE SEM FIO,Perifericos,15,"R$ 121,60",RS,ID-9832,Boleto Bancario
TRN-45263,2026-04-19,  Fone de Ouvido ,Audio,-15,"197,82",SC,3741,Pix
TRN-19784,05.05.26,Smartphone Y,Eletronicos,9,"2144,19",RJ,1230,Boleto Bancario
TRN-18710,01/06/2026,Notebook X,Eletronicos,8,"3584,41",CE,2583,Boleto Bancario
16999,2026/03/03 00:00:00,Fone de Ouvido,Audio,5,BRL 169.35,CE,4373 ,Cartao de Credito
TRN-49152,18.05.26,Notebook X,Eletronicos,10,BRL 3278.85,CE,7972,Cartao de Credito
TRN-6091,03/06/2026,Notebook X,Eletronicos,6,3582.15,rs,6143,Cartao de Credito
TRN-3298,08/06/2026,Tablet Z,Eletronicos,12,"1266,53",BA,3915,Pix
46570,13.03.26,MOUSE SEM FIO,Perifericos,8,110.1188826064955,pr,2857,BOLETO BANCARIO
TRN-6414,2026-03-17,NOTEBOOK X,Eletronicos,7,"3775,78",SC,5018,PIX
TRN-19483,29.04.26,Fone de Ouvido,Audio,15,sem preco,CE,9402,
TRN-30545,N/A,Monitor 24,Perifericos,7.0,"744,29",PE,2989,Cartao de Credito
TRN-1244,2026-01-15,,Eletronicos,15,3538.51, MG ,1664 ,Cartao de Credito
TRN-37329,2026-05-15,tablet z,,3,"R$ 1.302,41",GO,4147,
TRN-21477,21/04/2026,Mouse Sem Fio,perifericos,9,"108,20",SP-,2417,Pix
TRN-11818,2026-05-14,Notebook X,Eletronicos,3,"R$ 3.782,29",RS,2643,CARTAO DE CREDITO
TRN-15994,26/03/2026,Smartphone Y,Eletronicos,15,BRL 2064.79,BA,9801,BOLETO BANCARIO
TRN-17812,2026-01-17,  Fone de Ouvido ,audio,1,"168,38",PE,5116,CC
TRN-8770,2026-02-26,Fone de Ouvido,ND,15,BRL 176.33,GO,2843,Cartao de Credito
TRN-42549,2026-03-02,Mouse Sem Fio,Perifericos,1,130.7454166066598,RJ,9341,Pix
TRN-3617,2026/03/29 00:00:00,Tablet Z,ND,11,sem preco,sc,7686 ,CARTAO DE CREDITO
TRN-23312,07/06/2026,Fone de Ouvido,Audio,11,188.70871085960522,SC,1679,Boleto Bancario
TRN-1984,2026/05/29 00:00:00,mouse sem fio,Perifericos,8,BRL 123.21, CE ,9449,Pix
TRN-34553,24.06.26,Smartphone Y,,8,2061.15,RS,9694,Boleto Bancario
TRN-6351,17.06.26,  Teclado Mecanico ,perifericos,6 pcs,262.76,PR,ID-8455,
TRN-49688,05-19-2026,Sm@rtphon3 Y,Eletronicos,2,"2178,51",mg,9761,Cartao de Credito
TRN-28640,20/01/2026,Teclado Mecanico,,-10,231.59,PR,9785,Pix
TRN-40682,03.04.26,  Tablet Z ,Eletronicos,15,BRL 1195.21,PE,ID-7001,Pix
TRN-32449,03-07-2026,notebook x,Eletronicos,2 pcs,BRL 3542.82,SC,6533,Pix
TRN-17899,2026/02/17 00:00:00,Not3book X,Eletronicos,2,3529.90,SP,1873,BOLETO BANCARIO
TRN-38438,2026-06-20,Notebook X,Eletronicos,9.0,sem preco, SC ,5102,Pix
TRN-7246,13/02/2026,Monitor 24,Perifericos,10,841.35,CE,8676,
TRN-35128,03-13-2026,Notebook X,ND,-7,sem preco,ce,7104,Pix
TRN-45928,01-17-2026,Monitor 24,perifericos,14,870.54,SC,2077 ,Boleto Bancario
10187,2026-05-21,,Eletronicos,1,3387.04691473887,SP-,7665,Boleto Bancario
TRN-38792,2026-03-05,Monitor 24,Perifericos,13,sem preco,SP-,6776,Pix
TRN-1863,03-21-2026,Smartphone Y,Eletronicos,3,"2194,79",RS,4061 ,Pix
TRN-17757,2026-06-30,Not3book X,Eletronicos,12,3832.30,RS,2920,cartao de credito
TRN-30118,21/06/2026,Smartphone Y,Eletronicos,11,2197.104439004635,SC,2453 ,Cartao de Credito
TRN-6261,02-19-2026,Notebook X,Eletronicos,4,3178.57351643411, SC ,3822,Boleto Bancario
TRN-34155,03/06/2026,TABLET Z,Eletronicos,3,BRL 1215.13,SC,9416,CARTAO DE CREDITO
47384,2026-06-04,Smartphone Y,Eletronicos,3,"2294,72",Sao Paulo,6996,Boleto Bancario
TRN-43585,2026-01-13,Smartphone Y,,-15,"R$ 2.233,92", GO ,1814,Cartao de Credito
TRN-18151,2026/06/11 00:00:00,TABLET Z,Eletronicos,1,BRL 1159.18,CE,5730,cartao de credito
TRN-5007,30.03.26,smartphone y,Eletronicos,1,BRL 2191.02,BA,7424,Cartao de Credito
TRN-9994,2026/01/11 00:00:00,T3cl@do M3c@nico,Perifericos,6,269.80,MG,3547,Pix
TRN-30476,14/03/2026,teclado mecanico,Perifericos,7,"257,48",MG,4114,Boleto Bancario
TRN-2532,11/01/2026,Mouse Sem Fio,perifericos,2 pcs,116.59,MG,6048,CARTAO DE CREDITO
TRN-24848,2026/04/12 00:00:00,MONITOR 24,Perifericos,5,BRL 825.05,RS,7927,Cartao de Credito
TRN-41870,12/06/2026,Tablet Z,Eletronicos,9,"R$ 1.306,62",PE,8039,Pix
TRN-37657,30/06/2026,FONE DE OUVIDO,Audio,3,"R$ 174,30",RJ,1272,Boleto Bancario
TRN-47724,30/04/2026,Monitor 24,,9,"R$ 723,02", BA ,7516 ,Cartao de Credito
TRN-37797,04-17-2026,Monitor 24,perifericos,6,816.60,rj,4399,BOLETO BANCARIO
TRN-46110,03-01-2026,MONITOR 24,Perifericos,9,"R$ 765,12",SC,3563,Cartao de Credito
TRN-11936,02/01/2026,Smartphone Y,Eletronicos,10,1938.00,PR,2553 ,BOLETO BANCARIO
TRN-45429,24.01.26,Tablet Z,Eletronicos,10,BRL 1213.49,Minas Gerais,5593,Boleto Bancario
TRN-20132,05-12-2026,Teclado Mecanico,Perifericos,3,sem preco,MG,9441,pix
TRN-14743,2026-02-27,Mouse Sem Fio,perifericos,6,BRL 114.67,PR,8289,cartao de credito
TRN-534,04-07-2026,T3cl@do M3c@nico,Perifericos,7,BRL 273.09,sp,ID-3338,Pix
TRN-10312,22/04/2026,Notebook X,Eletronicos,10,sem preco,CE-,4856,cartao de credito
TRN-47942,2026-04-26,Mouse Sem Fio,Perifericos,10,BRL 117.26,MG,3089,Boleto Bancario
TRN-14648,03-11-2026,Mous3 S3m Fio,,2,"121,96",ce,1364,Pix
TRN-28007,04-23-2026,Notebook X,Eletronicos,10 pcs,BRL 3179.61,RS,2150,Boleto Bancario
TRN-12000,2026-02-08,Mouse Sem Fio,Perifericos,-7,"128,29",PE,7406,Pix
TRN-429,2026-06-22,,Eletronicos,1,BRL 1960.41,BA,9316,Cartao de Credito
40773,2026-05-18,Mouse Sem Fio,Perifericos,9,sem preco,MG-,6497,PIX
TRN-48927,05-22-2026,Tablet Z,Eletronicos,4,BRL 1214.00,MG,ID-1018,pix
TRN-8838,2026-06-04,monitor 24,Perifericos,7,"783,33", SP ,6406,boleto bancario
TRN-29,2026/05/06 00:00:00,  Notebook X ,Eletronicos,5,BRL 3738.53,PR,4094,Pix
TRN-8128,27/02/2026,Notebook X,Eletronicos,,"3200,36", CE ,6462,boleto bancario
TRN-19031,03-19-2026,,Audio,7,"178,56",sp,6711,PIX
TRN-2641,2026/02/18 00:00:00,Mous3 S3m Fio,Perifericos,13,"R$ 120,88",BA,2562,Cartao de Credito
TRN-3640,2026/05/15 00:00:00,Tablet Z,ND,10,sem preco,BA,4983,CC
TRN-46714,2026/02/23 00:00:00,,ND,4,sem preco,PR,1184,Cartao de Credito
TRN-26438,03-15-2026,Monitor 24,ND,9,BRL 808.60,pr,ID-7269,Pix
TRN-3128,N/A,Monitor 24,,12,BRL 778.62,CE,2889,Pix
TRN-48077,27/05/2026,  Notebook X ,Eletronicos,8,3707.400752031013,SC,6186,Cartao de Credito
TRN-91,11/06/2026,teclado mecanico,Perifericos,10 pcs,"270,98",MG,4915,CC
TRN-6944,25/01/2026,  Notebook X ,Eletronicos,3,"3818,63",PR,5281,Pix
TRN-750,06-06-2026,Monitor 24,Perifericos,11,BRL 734.72,BA,7782,Cartao de Credito
TRN-39557,03.01.26,monitor 24,Perifericos,6,BRL 845.35,GO,ID-1183,Cartao de Credito
TRN-8371,2026/05/21 00:00:00,Fone de Ouvido,Audio,12,"197,50",SC,6840,Cartao de Credito
TRN-8523,2026/06/04 00:00:00,,Eletronicos,6,"R$ 1.946,69", SP ,9814 ,Cartao de Credito
TRN-43482,20/03/2026,Smartphone Y,Eletronicos,10.0,"1950,45",CE,2982,Cartao de Credito
TRN-855,03-01-2026,  Teclado Mecanico ,perifericos,14,"R$ 240,79",BA-,2953 ,Cartao de Credito
TRN-45672,29/06/2026,  Smartphone Y ,eletronicos,3,"R$ 2.071,94",PR,ID-1100,Cartao de Credito
7301,01-16-2026,Monitor 24,perifericos,4,"R$ 746,44",RJ,6228,Pix
TRN-19555,08/05/2026,  Smartphone Y ,Eletronicos,5,"2051,93",BA,2881,Pix
TRN-45953,03-07-2026,,Perifericos,15.0,BRL 753.00,BA,8470,Boleto Bancario
TRN-36690,15.04.26,Monitor 24,Perifericos,8,814.99,SP,4537,Boleto Bancario
TRN-28252,04-07-2026,Monitor 24,Perifericos,-3,861.0963156206645,RJ,8465,Boleto Bancario
TRN-8942,04/03/2026,Sm@rtphon3 Y,ND,12,1991.34, CE ,ID-4766,Cartao de Credito
TRN-31377,2026/04/30 00:00:00,,perifericos,,sem preco,RJ,5235 ,Pix
TRN-18526,2026/02/06 00:00:00,Notebook X,Eletronicos,14,3277.516927378149,GO,1797,
TRN-28148,03.03.26,tablet z,Eletronicos,5,sem preco, RJ ,1566,Boleto Bancario
TRN-28994,13/04/2026,Monitor 24,,11,762.982881970789,PR,5281,Cartao de Credito
TRN-22764,2026/03/18 00:00:00,,,2,"R$ 3.556,00", CE ,ID-8728,Pix
TRN-41663,17/02/2026,T3cl@do M3c@nico,Perifericos,,"R$ 248,99",Rio de Janeiro,9376,Cartao de Credito
TRN-7364,26/06/2026,SMARTPHONE Y,eletronicos,3,sem preco,SP,7003 ,Pix
TRN-15135,2026/06/03 00:00:00,Teclado Mecanico,Perifericos,6,"245,57",RJ,ID-8961,boleto bancario
TRN-299,24.01.26,  Teclado Mecanico ,Perifericos,5,252.17273698550758,RS-,7943,boleto bancario
TRN-2385,2026-03-12,Fone de Ouvido,Audio,,"168,09",PE,6231 ,Cartao de Credito
TRN-22911,N/A,Tablet Z,,10,1165.13,PR,2306,Pix
TRN-25365,2026-05-21,Monitor 24,Perifericos,7,sem preco,RJ,8301,
TRN-1949,05/01/2026,Fone de Ouvido,,14,"177,41", SP ,ID-8589,Boleto Bancario
TRN-16232,24/02/2026,Mouse Sem Fio,Perifericos,,BRL 108.72,RS,9213,Boleto Bancario
TRN-43749,29/04/2026,Teclado Mecanico,Perifericos,10,BRL 270.35,pe,9893,BOLETO BANCARIO
TRN-44719,06/02/2026,monitor 24,Perifericos,10,746.25,CE,4250,Pix
TRN-6295,03-10-2026,Tablet Z,Eletronicos,8,1239.9316428651405,pe,6541,Boleto Bancario
TRN-5689,2026-03-27,Mouse Sem Fio,Perifericos,15,"129,57",CE,ID-1798,
TRN-396,N/A,,eletronicos,11,1174.21,CE,ID-2155,
TRN-46332,2026-06-30,NOTEBOOK X,Eletronicos,2,"R$ 3.588,07",PE,ID-1061,Pix
TRN-7002,2026-01-22,NOTEBOOK X,Eletronicos,7,"3380,18",GO,7692 ,Cartao de Credito
TRN-23716,2026/01/04 00:00:00,Smartphone Y,eletronicos,12,BRL 2225.99,RJ,8005,Cartao de Credito
TRN-15294,19/04/2026,Smartphone Y,ND,12,2114.92,Sao Paulo,3198,Pix
TRN-11508,2026/04/05 00:00:00,Monitor 24,Perifericos,12,847.12, SP ,8153,Boleto Bancario
TRN-3950,2026/05/11 00:00:00,Teclado Mecanico,Perifericos,5,BRL 241.33,GO,5502,Boleto Bancario
TRN-43836,2026-01-08,Mouse Sem Fio,Perifericos,15,131.33457926915557,PR,4228,cartao de credito
TRN-32316,10.05.26,Mouse Sem Fio,Perifericos,9,sem preco, PR ,6655,Pix
TRN-31814,2026-02-12,T@bl3t Z,Eletronicos,2,"R$ 1.105,99",BA,ID-5766,
TRN-45801,02/02/2026,Smartphone Y,Eletronicos,8,2152.7847918250995,BA,9819,Cartao de Credito
TRN-3349,2026/01/11 00:00:00,Monitor 24,Perifericos,2,830.03,PE,2269,Cartao de Credito
44184,01-28-2026,,ND,15 pcs,BRL 127.68,GO,3988,Cartao de Credito
TRN-5429,2026-01-15,Smartphone Y,ND,5,sem preco,RS,6967,pix
TRN-18944,01/02/2026,Smartphone Y,Eletronicos,10 pcs,"2261,81",SC,5639,CC
TRN-33035,2026-03-04,fone de ouvido,Audio,4,sem preco,PE,5105,Boleto Bancario
TRN-40948,2026-01-28,Sm@rtphon3 Y,Eletronicos,7,sem preco,PR,1803,Pix
TRN-22750,30/01/2026,Teclado Mecanico,Perifericos,13,sem preco,BA,9032,cartao de credito
TRN-27080,23.05.26,Sm@rtphon3 Y,Eletronicos,5,"R$ 2.083,96",SP,6295,Boleto Bancario
TRN-29185,06-18-2026,  Teclado Mecanico ,Perifericos,8,"R$ 265,79",RS,7545,Pix
TRN-15092,2026-05-03,Monitor 24,ND,3,789.36,Minas Gerais,8558,Cartao de Credito
TRN-8858,2026-04-04,Smartphone Y,Eletronicos,,"1939,80",GO,6746,Pix
